"D3930","http://purl.bdrc.io/resource/WA0RT3271"
"D3937","http://purl.bdrc.io/resource/WA0RT3278"
"D3946","http://purl.bdrc.io/resource/WA0RT3287"
"D3947","http://purl.bdrc.io/resource/WA0RT3288"
"D3948","http://purl.bdrc.io/resource/WA0RT3289"
"D3949","http://purl.bdrc.io/resource/WA0RT3290"
"D3950","http://purl.bdrc.io/resource/WA0RT3291"
"D3951","http://purl.bdrc.io/resource/WA0RT3292"
"D3952","http://purl.bdrc.io/resource/WA0RT3293"
"D3953","http://purl.bdrc.io/resource/WA0RT3294"
"D3954","http://purl.bdrc.io/resource/WA0RT3295"
"D3955","http://purl.bdrc.io/resource/WA0RT3296"
"D3956","http://purl.bdrc.io/resource/WA0RT3297"
"D3957","http://purl.bdrc.io/resource/WA0RT3298"
"D3958","http://purl.bdrc.io/resource/WA0RT3299"
"D3959","http://purl.bdrc.io/resource/WA0RT3300"
"D3960","http://purl.bdrc.io/resource/WA0RT4342"
"D3961","http://purl.bdrc.io/resource/WA0RT3302"
"D3969","http://purl.bdrc.io/resource/WA0RT3310"
"D3973","http://purl.bdrc.io/resource/WA0RT3314"
"D3975","http://purl.bdrc.io/resource/WA0RT3315"
"D3976","http://purl.bdrc.io/resource/WA0RT3316"
"D3977","http://purl.bdrc.io/resource/WA0RT3317"
"D4007","http://purl.bdrc.io/resource/WA0RT3347"
"D4188","http://purl.bdrc.io/resource/WA0RT3526"
"D4389","http://purl.bdrc.io/resource/WA0RT3723"
